gene,group,residual
YPEL5,non-target,144.13110181480872
YRDC,non-target,30.238513556713684
YTHDC2,non-target,-31.97819934360142
YTHDF1,non-target,-42.72379424270593
YTHDF2,non-target,-62.004419715485646
YTHDF3,non-target,-35.85741686430408
YWHAB,non-target,-31.3711056666298
YWHAE,non-target,-3.080626556296101
YWHAG,non-target,-15.25242950585286
YWHAH,non-target,-4.957307231095627
YWHAQ,non-target,-0.6167699862863524
YWHAZ,non-target,-32.22513623734017
YY1,non-target,-48.49831727365801
YY1AP1,non-target,-33.12650946875632
YY2,non-target,-12.470619634473248
PTGR3,non-target,9.467902973059706
ZAP70,non-target,-30.511765200250036
ZBED1,non-target,-21.44063101714188
ZBED2,non-target,31.06083971250368
ZBED3,non-target,-3.761668943490875
ZBED4,non-target,-38.00923901523355
ZBED5,non-target,-22.886919549432665
SCAND3,non-target,-8.524773019762454
ZBP1,non-target,33.27368250865078
ZBTB1,non-target,57.19785995696943
ZBTB10,non-target,27.886354692912565
ZBTB12,non-target,-13.13493527681061
ZBTB14,non-target,-31.407875943708376
ZBTB16,non-target,-0.6034823830562791
ZBTB17,non-target,20.179939344037653
ZBTB18,non-target,15.214065019390176
ZBTB2,non-target,-32.39536859884433
ZBTB21,non-target,31.249181905736062
ZBTB22,non-target,7.929879650201715
ZBTB24,non-target,-27.65675374338122
ZBTB25,non-target,32.194590663404185
ZBTB26,non-target,-11.19315638137295
ZBTB3,non-target,-3.347770657706119
ZBTB32,non-target,69.0089870250014
ZBTB33,non-target,-26.82348330481184
ZBTB34,non-target,-24.11014000557159
ZBTB37,non-target,-13.217723416677686
ZBTB38,non-target,21.135705432372923
ZBTB39,non-target,-28.94368701340184
ZBTB40,non-target,-27.93011572531582
ZBTB41,non-target,-0.1227797322065124
ZBTB42,non-target,-11.378796162169255
ZBTB43,non-target,-17.06124768516789
ZBTB44,non-target,-0.2451689081764148
ZBTB45,non-target,-29.037554636692416
ZBTB46,non-target,16.27345488268703
ZBTB47,non-target,2.3428376410368923
ZBTB48,non-target,-25.206323212384167
ZBTB49,non-target,-20.743716726983404
ZBTB5,non-target,-4.687730406598683
ZBTB6,non-target,-31.032495046072444
ZBTB7A,non-target,-7.4222743355288685
ZBTB7B,non-target,14.120108381593647
ZBTB7C,non-target,6.043440034216689
ZBTB8A,non-target,-1.709695296495024
TSLIG1,non-target,-13.590913121178366
ZBTB9,non-target,-21.64483186683057
ZC2HC1A,non-target,34.47925224614334
ZC3H10,non-target,-13.249623281526672
ZC3H12A,non-target,15.00317476817987
ZC3H12B,non-target,-8.940439140300738
ZC3H12C,non-target,14.126102552867248
ZC3H12D,non-target,13.364611712662798
ZC3H13,non-target,-41.43030008843274
ZC3H14,non-target,-38.28023701049714
ZC3H15,non-target,-14.034641481608356
ZC3H3,non-target,-24.582211720621174
ZC3H4,non-target,10.9322419613719
ZC3H6,non-target,39.98861545605421
ZC3H7A,non-target,-3.5736320678986666
ZC3H7B,non-target,-11.857237356439336
ZC3HAV1,non-target,22.623981351491647
ZC3HAV1L,non-target,20.0120551659258
ZC3HC1,non-target,-36.63326293487496
ZC4H2,non-target,16.768270449509174
ZCCHC10,non-target,-34.54368369480213
ZCCHC14,non-target,0.0198835866930563
ZCCHC17,non-target,-31.76723399872439
ZCCHC18,non-target,-6.115991447319709
ZCCHC2,non-target,-27.647095875764776
ZCCHC24,non-target,21.370246393276577
ZCCHC3,non-target,-26.791587755156616
ZCCHC4,non-target,-27.590978404822533
ZCCHC7,non-target,-16.33696961555933
ZCCHC8,non-target,-31.145707368194337
ZCCHC9,non-target,-34.93016951489698
ZCRB1,non-target,-16.132463667200216
ZCWPW1,non-target,-2.490784700541941
ZCWPW2,non-target,-9.49922755400427
ZDBF2,non-target,2.1882833812213605
ZDHHC12,non-target,-11.9783621007728
ZDHHC13,non-target,-22.8335248297648
ZDHHC14,non-target,23.62076343098015
ZDHHC16,non-target,-12.892130114597927
ZDHHC17,non-target,-17.02667741666075
ZDHHC18,non-target,-27.02340545356105
ZDHHC2,non-target,36.16450957513393
ZDHHC20,non-target,-29.144945365584505
ZDHHC21,non-target,-10.758770611405572
ZDHHC23,non-target,3.083617297626972
ZDHHC24,non-target,-17.714291429915622
ZDHHC3,non-target,-28.769995158618425
ZDHHC4,non-target,7.106779007945868
ZDHHC5,non-target,-46.81941416445296
ZDHHC6,non-target,-31.983704792024195
ZDHHC7,non-target,-37.53974227745034
ZDHHC8,non-target,-12.735709795954936
ZDHHC9,non-target,-0.4327371658484296
ZEB1,non-target,-15.743902376762112
ZEB2,non-target,37.42938187417374
ZER1,non-target,41.182117444062705
ZFAND1,non-target,-15.798070403732993
ZFAND2A,non-target,5.522990473121652
ZFAND2B,non-target,-11.35787812675539
ZFAND3,non-target,26.123593343753697
ZFAND4,non-target,-14.25335262367588
ZFAND5,non-target,-12.380334945238182
ZFAT,non-target,-29.946158948731796
ZFC3H1,non-target,20.287468134047643
ZFHX2,non-target,8.546799371791023
ZFHX3,non-target,2.357918649920542
ZFP1,non-target,-9.460512278603256
ZFP14,non-target,6.9908719735259295
ZFP28,non-target,26.101459598558495
ZFP3,non-target,14.520971183311929
ZFP30,non-target,31.37919081891452
ZFP36,non-target,37.833605966102674
ZFP36L1,non-target,45.36857895308527
ZFP36L2,non-target,88.53781117038086
ZFP37,non-target,-9.09099698416887
ZFP41,non-target,-6.782158452443089
ZFP57,non-target,3.084395219183168
ZFP62,non-target,-11.331092702231592
ZFP64,non-target,-37.623668168954595
ZFP69,non-target,-2.750495405044896
ZFP69B,non-target,-0.9489314830787628
ZFP82,non-target,18.67603123592672
ZFP90,non-target,30.317523019945583
ZFP91,non-target,-47.6151292691351
ZFP92,non-target,-3.836984528298246
ZFPL1,non-target,-28.48159812357494
ZFR,non-target,-36.54092967021534
ZFTA,non-target,-1.7285333732992576
ZFX,non-target,-37.11676403372539
ZFY,non-target,-21.48474425459592
ZFYVE1,non-target,36.895419749217886
ZFYVE16,non-target,1.8917792907493496
ZFYVE21,non-target,-10.480415337215058
ZFYVE26,non-target,-17.77643592818523
ZFYVE27,non-target,-23.181906677369565
ZFYVE28,non-target,41.61533076849494
ZFYVE9,non-target,-6.51162232452715
ZG16B,non-target,-2.9384373556648526
ZGLP1,non-target,-13.112680662501896
ZGPAT,non-target,-45.02940258893881
ZGRF1,non-target,1.1750256303517428
ZHX1,non-target,6.862036707169973
ZHX2,non-target,23.383766272732668
ZHX3,non-target,-11.205513664558708
ZIK1,non-target,19.034659673475037
ZIM3,non-target,37.694766631973934
ZKSCAN1,non-target,-3.8163659441604074
ZKSCAN3,non-target,-4.689115405562819
ZKSCAN4,non-target,-16.207467599823698
ZKSCAN5,non-target,-23.290067001772872
ZKSCAN7,non-target,-0.2150968114389269
ZMAT1,non-target,22.867511550259675
ZMAT3,non-target,151.7585778669615
ZMIZ1,non-target,-3.492283646275912
ZMIZ2,non-target,36.503910718354625
ZMPSTE24,non-target,-9.72111008956305
ZMYM1,non-target,1.8954151807134487
ZMYM2,non-target,36.32456951078623
ZMYM3,non-target,27.09607840734341
ZMYM4,non-target,-9.52522121466481
ZMYM5,non-target,3.7542083333207823
ZMYM6,non-target,-20.565198165722823
ZMYND11,non-target,2.416733481034626
ZMYND19,non-target,-1.0264289536953983
ZMYND8,non-target,-1.724892018035618
ZNF10,non-target,-1.4648361664432816
ZNF100,non-target,-19.94013646037741
ZNF101,non-target,17.02636717395744
ZNF106,non-target,-48.33995889250783
ZNF107,non-target,-15.373232220262564
ZNF117,non-target,12.713640587563267
ZNF12,non-target,0.0520143869301256
ZNF121,non-target,-16.258353392217483
ZNF124,non-target,-17.299036984681734
ZBTB35,non-target,-41.341699788388375
ZNF132,non-target,-7.921273101039477
ZNF133,non-target,-20.89855202424435
ZNF134,non-target,-5.539932490043564
ZNF136,non-target,1.1519849177092212
ZNF138,non-target,-11.942217454290764
ZNF14,non-target,1.9625071046559572
ZNF140,non-target,0.0278093088040757
ZNF141,non-target,-5.811649069504189
ZNF142,non-target,-37.87870504413868
ZNF146,non-target,-39.68661550597993
ZNF148,non-target,-41.8789313382124
ZNF154,non-target,4.7492109418807305
ZNF155,non-target,-9.789791176688563
ZNF16,non-target,-20.44274659887216
ZNF160,non-target,54.97627342304431
ZNF165,non-target,-1.508723282623593
ZNF169,non-target,-18.566448501978112
ZNF17,non-target,-23.76788183152332
ZNF174,non-target,-23.938998773982743
ZNF175,non-target,29.37502210624125
ZNF177,non-target,-6.071426515573613
ZNF18,non-target,-28.723647133160103
ZNF180,non-target,-26.378239052764147
ZNF181,non-target,-5.7699601045889395
ZNF182,non-target,-28.49617006465114
ZNF184,non-target,-22.942293148552523
ZNF185,non-target,-14.315851045201931
ZNF189,non-target,-17.994442686716578
ZNF19,non-target,-12.806716221666804
ZNF195,non-target,-33.264901087961114
ZNF197,non-target,-7.304774370252569
ZNF2,non-target,-17.751160324634057
ZNF20,non-target,-3.1256899553955706
ZNF200,non-target,-9.60476461032985
ZNF202,non-target,-20.886689622864903
ZNF211,non-target,-2.2053497221401037
ZNF212,non-target,-14.035471791958942
ZNF213,non-target,-24.824037114674876
ZNF215,non-target,-10.324932573682917
ZNF217,non-target,23.354316006397813
ZNF219,non-target,14.821163568445634
ZNF22,non-target,39.636366661689195
ZNF221,non-target,-6.966762985222374
ZNF222,non-target,-6.913253308507489
ZNF223,non-target,-0.6281727778793549
ZNF224,non-target,13.576775168748258
ZNF225,non-target,-8.764291190475358
ZNF226,non-target,-3.5579876272399864
ZNF227,non-target,-21.812893787732865
ZNF229,non-target,-2.6369481132251167
ZNF23,non-target,-21.042318486600944
ZNF230,non-target,-13.63004769720372
ZNF232,non-target,-10.677944230329148
ZNF235,non-target,-4.507248611776686
ZNF236,non-target,-25.882446837239996
ZNF24,non-target,-26.945747344669105
ZNF248,non-target,-14.072515133166982
ZNF25,non-target,-6.7901238241401005
ZNF250,non-target,-2.940979542407329
ZNF251,non-target,11.556952492196968
ZNF253,non-target,22.32964749959792
ZNF254,non-target,11.797336162111998
ZNF256,non-target,13.950615488093725
ZNF257,non-target,-16.79520822230825
ZNF26,non-target,-16.801108570894975
ZNF260,non-target,38.35846287491069
ZNF263,non-target,-12.916622391382075
ZNF264,non-target,36.08376327627352
ZNF266,non-target,-15.752957087200535
ZNF267,non-target,39.74713038015137
ZNF268,non-target,-16.892738898818347
ZNF273,non-target,-16.19044170184067
ZNF274,non-target,35.418794296949955
ZNF275,non-target,-29.91480976495669
ZNF276,non-target,-8.602412221133719
ZNF277,non-target,0.6463484835668538
ZNF280B,non-target,-12.033839040125637
ZNF280C,non-target,-6.043109090496013
ZNF280D,non-target,-4.134171264725981
ZNF281,non-target,-4.135793719168148
ZNF282,non-target,9.475846163965215
ZNF283,non-target,-3.972115675815767
ZNF284,non-target,7.655382576347766
ZNF285,non-target,-5.194954258219155
ZNF286A,non-target,-17.620237784543058
ZNF287,non-target,2.40703913278141
ZNF292,non-target,18.993579907539416
ZNF296,non-target,-9.255220945296983
ZNF3,non-target,-32.02714547522334
ZNF30,non-target,-3.1892837003481422
ZNF300,non-target,-13.733328478914478
ZNF302,non-target,-11.057195720304158
ZNF304,non-target,-7.468841913563129
ZNF311,non-target,-6.509557805957904
ZNF316,non-target,-27.344842896983625
ZNF317,non-target,-37.53546233945668
ZNF318,non-target,-7.680327262709032
ZNF319,non-target,-17.757006691339424
ZNF32,non-target,27.124167567958363
ZNF320,non-target,7.632806324069887
ZNF322,non-target,-6.813445711781263
ZNF324,non-target,-19.169550034227697
ZNF326,non-target,-19.59914498146482
ZNF329,non-target,61.98236659514222
NOAZFP,non-target,-17.2493405177617
ZNF331,non-target,-4.875759573887575
ZNF333,non-target,-11.705235832162955
ZNF334,non-target,-5.887622389487462
ZNF337,non-target,1.6282753924479962
ZNF33A,non-target,-3.9769350491717583
ZNF33B,non-target,1.540931508390642
ZNF34,non-target,-10.733041093871853
ZNF343,non-target,-29.213043508869102
ZNF345,non-target,19.771435027990716
ZNF346,non-target,-38.498337602016505
ZNF347,non-target,-0.8430057787493274
ZNF35,non-target,-0.8513776811152288
ZNF350,non-target,-4.1877537957772715
ZNF354A,non-target,-1.9346511911843507
ZNF354B,non-target,-10.72717559054953
ZNF354C,non-target,14.9293981639858
ZNF358,non-target,39.25352569062772
ZNF362,non-target,29.88823929160992
ZNF367,non-target,-13.668932348552966
ZNF37A,non-target,-18.083244822759895
ZNF382,non-target,22.723769909855974
ZNF383,non-target,-6.47665393365772
ZNF384,non-target,-52.153533580164854
ZNF385A,non-target,4.41607004627173
ZNF391,non-target,-7.851610571398783
ZNF394,non-target,-18.730542926856423
ZNF396,non-target,-8.154421358133474
ZNF397,non-target,-1.3451029168271162
ZNF398,non-target,-25.269235085187507
ZNF408,non-target,-24.83483454800792
ZNF41,non-target,-28.67443596746715
ZNF410,non-target,-25.145567038115445
ZNF414,non-target,-8.043972299258499
ZNF416,non-target,-12.593078405579922
ZNF419,non-target,-10.740919176239853
ZNF420,non-target,-6.793210873447225
ZNF425,non-target,-8.607138814394952
ZNF426,non-target,-10.550502333652544
ZNF428,non-target,-5.06720964245829
ZNF43,non-target,-7.404445837056833
ZNF430,non-target,-27.658264321827687
ZNF431,non-target,-12.142769302146482
ZNF432,non-target,-5.757749755698558
ZNF436,non-target,-5.377099070694662
ZNF438,non-target,-3.511712692041337
ZNF44,non-target,18.98561480936813
ZNF440,non-target,-1.5130663626646967
ZNF441,non-target,19.365039950978517
ZNF444,non-target,-30.351583531619394
ZNF445,non-target,-22.71283520316929
ZNF446,non-target,-13.588312269951915
ZNF449,non-target,-1.799387220872143
ZNF45,non-target,-16.625373239660476
ZNF451,non-target,-42.91258434680438
ZNF460,non-target,-13.772076937267364
ZNF461,non-target,-4.278971932077869
ZNF470,non-target,19.88443523741508
ZNF473,non-target,-13.158335827737824
ZNF48,non-target,-16.91315339336042
ZNF480,non-target,18.13424503758893
ZNF483,non-target,0.2392052202718417
ZNF484,non-target,-10.33117447155104
ZNF485,non-target,-2.5977964504158
ZNF486,non-target,1.3412215118420896
ZNF490,non-target,-15.784724077786429
ZNF492,non-target,-3.875528841618299
ZNF493,non-target,14.401071752585992
ZNF496,non-target,-3.4014562821908054
ZNF497,non-target,-9.324843070208397
ZNF500,non-target,-18.34998635881795
ZNF501,non-target,-10.253721559908149
ZNF502,non-target,-8.289108525502348
ZNF507,non-target,-33.32021662764174
ZNF510,non-target,-22.867978964469597
ZNF511,non-target,-7.456222947825355
ZNF512,non-target,1.5005791492326026
ZNF512B,non-target,5.879179609040634
ZNF513,non-target,-6.795514425362124
ZNF514,non-target,1.485067383793428
ZNF516,non-target,5.038163234604747
ZNF517,non-target,-14.771627087315249
ZNF518A,non-target,-4.1291184877244405
ZNF518B,non-target,-16.443454938334433
ZNF519,non-target,-16.73427729496866
ZNF524,non-target,-18.880623049105456
ZNF526,non-target,-34.768377512397784
ZNF527,non-target,-10.416986576825584
ZNF529,non-target,-6.838753325338857
ZNF530,non-target,-11.849515182456363
ZNF532,non-target,-16.464071870414575
ZNF540,non-target,-3.446869751996367
ZNF543,non-target,-2.169238339030052
ZNF544,non-target,21.01992484553282
ZNF546,non-target,-12.260714082395358
ZNF547,non-target,-2.0713169859725356
ZNF548,non-target,2.169376398424166
ZNF549,non-target,6.65752545278001
ZNF550,non-target,0.3389445975117204
ZNF552,non-target,-21.98356158417219
ZNF554,non-target,-8.422640930428388
ZNF555,non-target,5.64345509230608
ZNF557,non-target,-28.15394720280179
ZNF558,non-target,-0.1364556729814552
ZNF559,non-target,7.941905923586428
ZNF561,non-target,-7.452756604359197
ZNF562,non-target,16.327662020933005
ZNF563,non-target,6.045945134576584
ZNF564,non-target,-17.68095746899381
ZNF565,non-target,-14.717398028889027
ZNF566,non-target,-0.021156615059412
ZNF567,non-target,4.615297243437716
ZNF568,non-target,13.793995030222982
ZNF569,non-target,-4.252132216346958
ZNF57,non-target,-0.2046647509368918
ZNF570,non-target,-2.3941315406287256
ZNF571,non-target,2.103871151966667
ZNF572,non-target,-7.294902260434651
ZNF573,non-target,30.007726752108013
ZNF574,non-target,-27.022831317758715
ZNF575,non-target,-8.446761971183035
ZNF576,non-target,-27.921027466370333
ZNF577,non-target,-3.4624641610621345
ZNF579,non-target,0.3910954356196446
ZNF580,non-target,24.131707871221128
ZNF581,non-target,7.4216805445271
ZNF582,non-target,3.055660375657362
ZNF583,non-target,6.777302493750142
ZNF584,non-target,-13.795401690987225
ZNF585A,non-target,28.938696908466312
ZNF585B,non-target,25.207762271151847
ZNF586,non-target,-2.0047227301228907
ZNF587,non-target,-19.462296531878692
ZNF587B,non-target,-10.80315613377681
ZNF589,non-target,-18.92354859569599
ZNF592,non-target,-36.312090214530926
ZNF593,non-target,28.08373478637469
ZNF594,non-target,-1.1016664716560658
ZNF595,non-target,-0.0034567775416528
ZNF596,non-target,-9.457612444842908
ZNF597,non-target,-13.35942132363583
ZNF599,non-target,-0.5862430692626871
ZNF600,non-target,25.3213771458645
ZNF605,non-target,-3.990487601278661
ZNF606,non-target,23.990869710134987
ZNF607,non-target,19.76818289903559
ZNF610,non-target,-0.9039026002412728
ZNF613,non-target,-5.500738902666254
ZNF614,non-target,-17.691153021527263
ZNF618,non-target,-9.216123618411077
ZNF619,non-target,10.044547126693791
ZNF620,non-target,-8.77171084539466
ZNF621,non-target,-16.26933405010467
ZNF622,non-target,-23.946006170856823
ZNF623,non-target,14.80720553323365
ZNF624,non-target,-11.039483234263018
ZNF625,non-target,16.622060277719186
ZNF626,non-target,14.01599676601326
ZNF627,non-target,8.350204504559107
ZNF628,non-target,-27.455903565382243
ZNF629,non-target,0.0348838165319259
ZNF630,non-target,4.08235584849679
ZNF638,non-target,-29.33073165738762
ZNF639,non-target,-35.317199928769014
ZNF641,non-target,-4.376390797324224
ZNF644,non-target,-50.45993247789537
ZNF646,non-target,-21.01938347533706
ZNF649,non-target,-5.485696133496613
ZNF652,non-target,24.015180915384647
ZNF653,non-target,-26.204016125233995
ZNF655,non-target,12.778562832854314
ZNF658,non-target,-8.610235274354492
ZNF664,non-target,-27.08292190364187
ZNF669,non-target,-20.77275650238321
ZNF670,non-target,-1.482641389060093
ZNF671,non-target,15.75464261319767
ZNF672,non-target,-21.12832223103438
ZNF674,non-target,-10.594584318898454
