gene,core,pctile_genetics,pctile_full,rank_shift,cov_class,gen_dec
RHBDF1,none,0.482206953133012,0.4214439544662086,-0.0607629986668034,none,4
RHBDF2,none,0.9879499538508871,0.9900010255358425,0.00205107168495533,both,9
RHBDL1,none,0.607629986668034,0.3559122141318839,-0.25171777253615013,cau,6
RHBDL2,none,0.41564967695620963,0.5563019177520254,0.14065224079581579,obs,4
RHBDL3,none,0.5749153932929956,0.5490718900625576,-0.025843503230437936,obs,5
RHBG,none,0.5537380781458312,0.6047072095169727,0.05096913137114145,none,5
RHCE,none,0.811403958568352,0.8098656548046355,-0.001538303763716553,none,8
RHCG,none,0.2209004204696954,0.19936416777766383,-0.021536252692031577,none,2
RHD,none,0.9361603938057635,0.9470823505281509,0.010921956722387383,none,9
RHEB,none,0.9045226130653267,0.7539739513896011,-0.15054866167572556,cau,9
RHEBL1,none,0.5579427750999898,0.6772638703722695,0.11932109527227974,both,5
RHEX,none,0.13249923084811815,0.28115065121525995,0.1486514203671418,none,1
RHNO1,none,0.6358322223361706,0.09383652958670906,-0.5419956927494616,cau,6
RHO,none,0.5158958055584043,0.4607732540252282,-0.055122551533176134,none,5
RHOA,none,0.8817044405701979,0.7827915085632243,-0.0989129320069736,cau,8
RHOB,none,0.8329402112603835,0.9723618090452262,0.13942159778484264,both,8
RHOBTB1,none,0.5407137729463645,0.4387755102040816,-0.10193826274228285,both,5
RHOBTB2,none,0.8233001743410933,0.7511024510306635,-0.07219772331042973,both,8
RHOBTB3,none,0.7562814070351759,0.8346323454004717,0.07835093836529583,both,7
RHOC,none,0.7510511742385396,0.8331453184288791,0.08209414419033945,both,7
RHOD,none,0.363449902574095,0.602348477079274,0.23889857450517898,obs,3
RHOF,none,0.10239975387139781,0.4753871397805353,0.3729873859091375,both,1
RHOG,none,0.9951799815403548,0.96620859399036,-0.028971387549994843,cau,9
RHOH,none,0.9971284996410624,0.9218541688031997,-0.07527433083786272,both,9
RHOJ,none,0.40190749666700853,0.48169418521177315,0.07978668854476462,none,4
RHOQ,none,0.7721772125935802,0.8629371346528562,0.09075992205927597,both,7
RHOT1,none,0.8551943390421495,0.2968926263972926,-0.5583017126448568,cau,8
RHOT2,none,0.0691723925751205,0.0032817146959286227,-0.06589067787919188,cau,0
RHOU,none,0.9010870679930264,0.9089324171879807,0.007845349194954276,both,9
RHOV,none,0.5999384678494514,0.6716747000307661,0.07173623218131475,obs,5
RHOXF1,none,0.2916623936006563,0.28263767818685265,-0.009024715413803674,both,2
RHOXF2,none,0.8804225207671008,0.8348887293610912,-0.04553379140600966,cau,8
RHOXF2B,none,0.8870885037432058,0.9033945236386012,0.016306019895395374,none,8
RHPN1,none,0.07158240180494309,0.13778074043687827,0.06619833863193518,both,0
RHPN2,none,0.8360168187878166,0.8989334427238233,0.06291662393600661,obs,8
RIBC1,none,0.743359655419957,0.6851092195672239,-0.05825043585273304,none,7
RIBC2,none,0.40985539944621063,0.24838478104809764,-0.161470618398113,cau,4
RIC1,none,0.09455440467644344,0.06091682904317506,-0.03363757563326838,cau,0
RIC3,none,0.09665675315352272,0.08281201928007384,-0.01384473387344888,both,0
RIC8A,none,0.22156701876730592,0.0024100092298225823,-0.21915700953748335,cau,2
RIC8B,none,0.8320685057942775,0.8369398010460466,0.004871295251769103,both,8
RICTOR,none,0.9030868628858578,0.8826274228284279,-0.020459440057429945,both,9
RIDA,none,0.2394626192185417,0.15875294841554713,-0.08070967080299457,both,2
RIF1,none,0.23546302943287867,0.009742590503538099,-0.22572043892934057,both,2
RIIAD1,none,0.4045226130653266,0.34940006153215053,-0.05512255153317608,none,4
RILP,none,0.1238847297713055,0.6459337503845759,0.5220490206132704,both,1
RILPL1,none,0.7445390216388063,0.7134652856117322,-0.031073736027074084,both,7
RILPL2,none,0.168598092503333,0.5541482924828223,0.38555019997948925,both,1
RIMBP2,none,0.7473592452056199,0.7916623936006564,0.04430314839503646,obs,7
RIMBP3,none,0.8978566300892216,0.9167777663829351,0.018921136293713503,none,8
RIMBP3B,none,0.8967285406624962,0.8881140395856835,-0.00861450107681272,none,8
RIMBP3C,none,0.4584145215875295,0.49702594605681466,0.03861142446928517,none,4
RIMKLA,none,0.786021946467029,0.8341195774792329,0.04809763101220388,both,7
RIMKLB,none,0.8910880935288689,0.9519023689877961,0.06081427545892726,both,8
RIMS1,none,0.5714798482206953,0.5278945749153933,-0.04358527330530204,none,5
RIMS2,none,0.4244180084093939,0.6029125217926367,0.17849451338324274,obs,4
RIMS3,none,0.6420879909752846,0.7964311352681777,0.1543431442928931,both,6
RIMS4,none,0.8768331453184289,0.9115988103784227,0.03476566505999379,obs,8
RIN1,none,0.220644036509076,0.17587939698492464,-0.044764639524151356,cau,2
RIN2,none,0.5474823095067173,0.48456568557071067,-0.06291662393600661,none,5
RIN3,none,0.7023382217208491,0.7319249307763306,0.02958670905548144,both,7
RING1,none,0.8693467336683417,0.5104604655932725,-0.3588862680750692,cau,8
RINL,none,0.2787406419854374,0.26407547943800636,-0.014665162547431054,cau,2
RINT1,none,0.2581786483437596,0.2441288073018152,-0.0140498410419444,both,2
RIOK1,none,0.390113834478515,0.5915803507332581,0.2014665162547431,both,3
RIOK2,none,0.5791200902471542,0.6703415034355451,0.09122141318839094,both,5
RIOK3,none,0.532047995077428,0.5090247154138037,-0.023023279663624274,cau,5
RIOX1,none,0.3686801353707312,0.025279458517075172,-0.343400676853656,both,3
RIOX2,none,0.3309916931596759,0.7667931494205722,0.4358014562608963,both,3
RIPK1,none,0.9857450517895601,0.9148292482822274,-0.07091580350733262,both,9
RIPK2,none,0.8787303866270126,0.9110860424571838,0.03235565583017119,both,8
RIPK3,none,0.8850374320582505,0.867910983488873,-0.017126448569377506,both,8
RIPK4,none,0.7800738385806584,0.7764331863398626,-0.003640652240795794,none,7
RIPOR1,none,0.7342323864219055,0.7898677058763204,0.05563531945441491,both,7
RIPOR2,none,0.8936006563429392,0.940365090759922,0.04676443441698286,obs,8
RIPOR3,none,0.30914777971490104,0.5346118346836222,0.22546405496872113,obs,3
RIPPLY1,none,0.40816326530612246,0.35970669674905137,-0.04845656855707109,none,4
RIPPLY2,none,0.16480360988616552,0.1887498718080197,0.023946261921854173,obs,1
RIPPLY3,none,0.06096810583529894,0.10198953953440673,0.04102143369910779,none,0
RIT1,none,0.6296277304891806,0.6931596759306737,0.0635319454414931,both,6
RIT2,none,0.599220592759717,0.5628653471438827,-0.03635524561583425,none,5
RITA1,none,0.5577889447236181,0.6635729668751923,0.10578402215157423,both,5
RLBP1,none,0.28422725874269306,0.22643831401907497,-0.05778894472361809,obs,2
RLF,none,0.9086760332273613,0.893703209927187,-0.014972823300174354,both,9
RLIM,none,0.9077017741770075,0.7774587221823402,-0.13024305199466724,both,9
RLN1,none,0.052045944005743,0.20874782073633474,0.15670187673059174,obs,0
RLN2,none,0.5776330632755615,0.39436980822479745,-0.18326325505076407,both,5
RLN3,none,0.5255871192698185,0.43072505384063176,-0.09486206542918674,none,5
RMC1,none,0.7265408676033227,0.15367654599528255,-0.5728643216080401,cau,7
RMDN1,none,0.05558404266229105,0.14465183058147882,0.08906778791918776,both,0
RMDN2,none,0.5156906983899088,0.3263767818685263,-0.18931391652138246,both,5
RMDN3,none,0.2784329812326941,0.26545995282535123,-0.01297302840734288,both,2
RMI1,none,0.31571120910675826,0.26945954261101424,-0.046251666495744026,both,3
RMI2,none,0.8573992411034765,0.775817864834376,-0.08158137626910056,both,8
RMND1,none,0.4788739616449595,0.18957030048200185,-0.28930366116295764,both,4
RMND5A,none,0.9083170956824941,0.9004717464875397,-0.007845349194954387,both,9
RMND5B,none,0.46697774587221824,0.5937852527945852,0.12680750692236692,both,4
RNASE1,none,0.15588144805660958,0.5377397190031792,0.3818582709465696,both,1
RNASE10,none,0.48236078350938366,0.3885755307147985,-0.09378525279458516,none,4
RNASE11,none,0.07573582196697774,0.2618705773766793,0.18613475540970154,obs,0
RNASE12,none,0.19213414008819607,0.27417700748641166,0.08204286739821559,none,1
RNASE13,none,0.20628653471438826,0.23941134242641782,0.03312480771202955,none,2
RNASE2,none,0.2743821146549072,0.6639319044200594,0.38954978976515225,obs,2
RNASE3,none,0.22023382217208493,0.2712029535432263,0.050969131371141396,none,2
RNASE4,none,0.17013639626704954,0.4162137216695724,0.24607732540252283,both,1
RNASE6,none,0.03445800430725054,0.6100912726899805,0.57563326838273,both,0
RNASE7,none,0.1484463131986463,0.2300789662598708,0.0816326530612245,none,1
RNASE8,none,0.13721669572351552,0.22659214439544662,0.08937544867193109,none,1
RNASE9,none,0.055122551533176085,0.105425084606707,0.05030253307353092,none,0
RNASEH1,none,0.37134652856117323,0.47307968413496054,0.10173315557378731,both,3
RNASEH2A,none,0.8805250743513485,0.8639626704953338,-0.016562403856014707,both,8
RNASEH2B,none,0.9673366834170855,0.8315557378730387,-0.13578094554404674,both,9
RNASEH2C,none,0.871859296482412,0.8628345810686083,-0.009024715413803674,both,8
RNASEK,none,0.5384575940929135,0.7426417803302225,0.20418418623730905,both,5
RNASEK-C17orf49,none,0.2954568762178238,0.3175571736232181,0.02210029740539432,none,2
RNASEL,none,0.9592862270536355,0.9471849041123988,-0.01210132294123678,both,9
RNASET2,none,0.9703620141523946,0.8235565583017126,-0.14680545585068205,both,9
RND1,none,0.6034252897138755,0.6650599938467849,0.06163470413290939,both,6
RND2,none,0.3182237719208286,0.5150753768844221,0.19685160496359344,obs,3
RND3,none,0.7881242949441083,0.7949953850887088,0.006871090144600522,both,7
RNF10,none,0.519587734591324,0.14649779509793867,-0.3730899394933853,cau,5
RNF103,none,0.5697877140806071,0.5356886473182237,-0.03409906676238339,both,5
RNF103-CHMP3,none,0.6608040201005025,0.6350630704543124,-0.025740949646190114,none,6
RNF11,none,0.7517177725361501,0.8146856732642805,0.06296790072813041,both,7
RNF111,none,0.5486103989334428,0.21541380371243976,-0.333196595221003,cau,5
RNF112,none,0.6578299661573171,0.6302943287867911,-0.027535637370526,none,6
RNF113A,none,0.6748538611424469,0.7445902984309302,0.06973643728848322,obs,6
RNF113B,none,0.17705876320377398,0.24766690595836324,0.07060814275458926,none,1
RNF114,none,0.7728950876833145,0.5703004820018459,-0.2025946056814686,cau,7
RNF115,none,0.3716029125217926,0.01507537688442211,-0.3565275356373705,cau,3
RNF121,none,0.6118346836221926,0.5810173315557379,-0.03081735206645475,both,6
RNF122,none,0.48877038252486926,0.0977335657881243,-0.39103681673674495,both,4
RNF123,none,0.8768844221105527,0.8106348066864937,-0.06624961542405905,cau,8
RNF125,none,0.46959286227053637,0.8287867910983489,0.3591939288278125,both,4
RNF126,none,0.3315044610809148,0.21464465183058148,-0.11685980925033332,both,3
RNF128,none,0.3700133319659522,0.3546815711209107,-0.015331760845041509,none,3
RNF13,none,0.5752230540457389,0.29622602809968207,-0.27899702594605685,cau,5
RNF130,none,0.6159881037842273,0.7626397292585376,0.14665162547431032,both,6
RNF133,none,0.04476463952415137,0.11306532663316583,0.06830068710901446,none,0
RNF135,none,0.2729463644754384,0.12639729258537585,-0.14654907189006255,cau,2
RNF138,none,0.758024817967388,0.5967080299456466,-0.16131678802174132,both,7
RNF139,none,0.7741257306942878,0.5718387857655625,-0.20228694492872534,cau,7
RNF14,none,0.7461798789867706,0.24756435237411548,-0.4986155266126552,cau,7
RNF141,none,0.4227771510614296,0.15936826992103373,-0.26340888114039585,cau,4
RNF144A,none,0.7043892934058046,0.7532047995077428,0.04881550610193819,both,7
RNF144B,none,0.28904727720233825,0.22166957235155368,-0.06737770485078456,both,2
RNF145,none,0.9885652753563737,0.9621577274125731,-0.026407547943800624,both,9
RNF146,none,0.7214131883909343,0.6970054353399652,-0.024407753050969094,both,7
RNF148,none,0.12578197107988925,0.13219157009537483,0.006409599015485573,none,1
RNF149,none,0.2507435134857963,0.6329607219772331,0.38221720849143676,both,2
RNF150,none,0.6010665572761767,0.6327556148087375,0.031689057532560794,obs,6
RNF151,none,0.086298841144498,0.25510204081632654,0.16880319967182855,obs,0
RNF152,none,0.24684647728438108,0.35042559737462825,0.10357912009024717,obs,2
RNF157,none,0.4536457799200082,0.9320582504358528,0.47841247051584457,both,4
ARK2C,none,0.7712542303353502,0.9632858168392985,0.19203158650394825,obs,7
RNF166,none,0.025228181724951285,0.20561993641677775,0.18039175469182647,both,0
RNF167,none,0.2099271869551841,0.47738693467336685,0.26745974771818276,both,2
RNF168,none,0.8084811814172905,0.8425802481796739,0.03409906676238339,both,8
RNF169,none,0.3196082453081735,0.1359860527125423,-0.1836221925956312,both,3
RNF17,none,0.8142754589272895,0.7559224694903087,-0.05835298943698075,both,8
RNF170,none,0.7839708747820736,0.573377089529279,-0.2105937852527946,cau,7
RNF175,none,0.22407958158137628,0.24418008409393907,0.02010050251256279,both,2
RNF180,none,0.2222848938570403,0.3137114142139268,0.09142652035688648,obs,2
RNF181,none,0.26012716644446726,0.1503948312993539,-0.10973233514511335,both,2
RNF182,none,0.2975079479027792,0.6379858476053738,0.3404778997025946,obs,2
RNF183,none,0.34883601681878784,0.4103168905753256,0.06148087375653777,obs,3
RNF185,none,0.697056712132089,0.19126243462209006,-0.505794277509999,both,6
RNF186,none,0.6875705055891703,0.6745974771818275,-0.012973028407342824,none,6
RNF187,none,0.3229925135883499,0.35980925033329914,0.03681673674494923,cau,3
RNF19A,none,0.8956004512357707,0.9302122859193929,0.03461183468362217,both,8
RNF19B,none,0.7733053020203056,0.9614911291149626,0.18818582709465703,both,7
RNF2,none,0.8157624858988821,0.6595221002974054,-0.15624038560147668,both,8
RNF20,none,0.8813967798174546,0.5540457388985746,-0.32735104091888,cau,8
RNF207,none,0.12973028407342838,0.020561993641677778,-0.1091682904317506,cau,1
RNF208,none,0.27879191877756127,0.49943595528663726,0.220644036509076,both,2
RNF212,none,0.12890985539944622,0.0732232591529074,-0.05568659624653882,both,1
RNF212B,none,0.713978053532971,0.634806686493693,-0.07917136703927796,none,7
RNF213,none,0.9022664342118757,0.9685673264280587,0.06630089221618296,both,9
RNF214,none,0.7098759101630602,0.5770177417700748,-0.13285816839298537,both,7
RNF215,none,0.37155163572966876,0.4213414008819608,0.049789765152292054,both,3
RNF216,none,0.3647318223771921,0.12275664034458005,-0.24197518203261204,both,3
RNF217,none,0.5684545174853861,0.6732642805866065,0.10480976310122037,both,5
RNF220,none,0.8303763716541893,0.8668341708542714,0.036457799200082075,obs,8
RNF222,none,0.535124602604861,0.44780022561788535,-0.0873243769869757,none,5
RNF223,none,0.1735719413393498,0.22992513588349914,0.05635319454414933,none,1
RNF224,none,0.09465695826069122,0.1498307865859912,0.055173828325299976,none,0
RNF225,none,0.17095682494103168,0.20679930263562712,0.03584247769459545,none,1
RNF227,none,0.47928417598195056,0.3315044610809148,-0.14777971490103575,obs,4
RNF24,none,0.6755717362321814,0.7620244077530509,0.08645267152086955,both,6
RNF25,none,0.6579837965336889,0.3335555327658702,-0.3244282637678187,both,6
RNF26,none,0.7041841862373089,0.6528561173213003,-0.05132806891600861,both,7
RNF31,none,0.9895395344067275,0.8960106655727618,-0.09352886883396572,cau,9
RNF32,none,0.575171777253615,0.3157624858988822,-0.25940929135473284,cau,5
RNF34,none,0.7340272792534099,0.7224387242334119,-0.011588555019998004,both,7
RNF38,none,0.752692031586504,0.41036816736744947,-0.34232386421905453,cau,7
RNF39,none,0.3364783099169316,0.1333196595221003,-0.20315865039483133,cau,3
RNF4,none,0.549789765152292,0.5339452363860117,-0.015844528766280397,both,5
RNF40,none,0.837196185006666,0.8104296995179981,-0.02676648548866789,cau,8
RNF41,none,0.9402112603835504,0.6895703004820019,-0.25064095990154855,cau,9
RNF43,none,0.8311968003281714,0.8878063788329402,0.056609578504768776,both,8
RNF44,none,0.30007178750897345,0.2527945851707517,-0.04727720233822175,both,3
RNF5,none,0.5132294123679623,0.3397600246128602,-0.17346938775510207,cau,5
RNF6,none,0.767357194133935,0.3922674597477182,-0.3750897343862168,cau,7
RNF7,none,0.6962362834581068,0.27222848938570404,-0.4240077940724028,cau,6
RNF8,none,0.8501692134140089,0.36611629576453697,-0.4840529176494719,cau,8
RNFT1,none,0.7576146036303969,0.49979489283150447,-0.25781971079889243,both,7
RNFT2,none,0.5127166444467234,0.30648138652445905,-0.20623525792226433,both,5
RNGTT,none,0.8742180289201108,0.8887293610911702,0.014511332171059377,none,8
RNH1,none,0.19997948928315046,0.02625371756742898,-0.17372577171572148,cau,1
RNLS,none,0.6081940313813968,0.4597477181827505,-0.14844631319864632,cau,6
RNMT,none,0.3381191672648959,0.4787201312685878,0.14060096400369193,both,3
RNPC3,none,0.3673469387755102,0.23469387755102042,-0.1326530612244898,both,3
RNPEP,none,0.4117526407547944,0.3135575838375551,-0.09819505691723929,both,4
RNPEPL1,none,0.6316275253820121,0.5793251974156497,-0.05230232796636236,both,6
RNPS1,none,0.6778279150856322,0.7801251153727823,0.10229720028715006,both,6
RO60,none,0.652599733360681,0.17434109322120808,-0.47825864013947295,cau,6
ROBO1,none,0.6264998461696236,0.6159368269921034,-0.010563019177520228,none,6
ROBO2,none,0.7584863090965029,0.7820736334734899,0.023587324376986962,none,7
ROBO3,none,0.2515126653676546,0.05655830171264486,-0.19495436365500973,both,2
ROBO4,none,0.16511127063890882,0.17167470003076607,0.006563429391857251,none,1
ROCK1,none,0.9680545585068198,0.8002256178853451,-0.1678289406214747,cau,9
ROCK2,none,0.9904625166649574,0.8848836016818787,-0.1055789149830787,cau,9
ROGDI,none,0.06958260691211157,0.09619526202440776,0.026612655112296185,both,0
ROM1,none,0.36252692031586503,0.4604655932724849,0.09793867295661984,obs,3
ROMO1,none,0.5449697466926469,0.5115372782278741,-0.03343246846477277,cau,5
ROPN1,none,0.8047892523843708,0.7665880422520767,-0.03820121013229416,none,8
ROPN1B,none,0.6603425289713876,0.616090657368475,-0.04425187160291255,none,6
ROPN1L,none,0.24705158445287662,0.7461798789867706,0.499128294533894,both,2
ROR1,none,0.858988821659317,0.939493385293816,0.08050456363449898,obs,8
ROR2,none,0.8039175469182648,0.9022664342118757,0.09834888729361091,both,8
RORA,none,0.9002153625269204,0.9883601681878782,0.08814480566095784,obs,9
