gene,subset,neglog10_adjp,group
ASF1A,Th1,5.540375732814527e-05,non-target
ASF1B,Th1,5.540375732814527e-05,non-target
ASGR1,Th1,5.540375732814527e-05,non-target
ASH1L,Th1,5.540375732814527e-05,non-target
ASIC1,Th1,5.540375732814527e-05,non-target
ASNSD1,Th1,5.540375732814527e-05,non-target
ASPH,Th1,5.540375732814527e-05,non-target
ASPHD1,Th1,5.540375732814527e-05,non-target
ASPM,Th1,5.540375732814527e-05,non-target
ASPSCR1,Th1,5.540375732814527e-05,non-target
ASRGL1,Th1,5.540375732814527e-05,non-target
ASS1,Th1,0.0211200592046037,non-target
ASTL,Th1,5.540375732814527e-05,non-target
ASXL2,Th1,5.540375732814527e-05,non-target
ATAD2,Th1,5.540375732814527e-05,non-target
ATAD2B,Th1,5.540375732814527e-05,non-target
ATAD3A,Th1,5.540375732814527e-05,non-target
ATAD3B,Th1,5.540375732814527e-05,non-target
ATAD5,Th1,5.540375732814527e-05,non-target
ATAT1,Th1,5.540375732814527e-05,non-target
ATF3,Th1,5.540375732814527e-05,non-target
ATF4,Th1,5.540375732814527e-05,non-target
ATF5,Th1,5.540375732814527e-05,non-target
ATF6,Th1,5.540375732814527e-05,non-target
ATF6B,Th1,5.540375732814527e-05,non-target
ATF7IP,Th1,5.540375732814527e-05,non-target
ATF7IP2,Th1,5.540375732814527e-05,non-target
ATG13,Th1,5.540375732814527e-05,non-target
ATG14,Th1,5.540375732814527e-05,non-target
ATG16L1,Th1,5.540375732814527e-05,non-target
ATG16L2,Th1,5.540375732814527e-05,non-target
ATG2A,Th1,5.540375732814527e-05,non-target
ATG3,Th1,5.540375732814527e-05,non-target
ATG4C,Th1,5.540375732814527e-05,non-target
ATG9A,Th1,0.3882870266082005,non-target
ATIC,Th1,5.540375732814527e-05,non-target
ATL1,Th1,5.540375732814527e-05,non-target
ATL2,Th1,5.540375732814527e-05,non-target
ATL3,Th1,5.540375732814527e-05,non-target
ATM,Th1,5.540375732814527e-05,non-target
ATN1,Th1,0.0277488538803565,non-target
ATOH8,Th1,5.540375732814527e-05,non-target
ATOX1,Th1,5.540375732814527e-05,non-target
ATP10A,Th1,5.540375732814527e-05,non-target
ATP10D,Th1,5.540375732814527e-05,non-target
ATP11A,Th1,5.540375732814527e-05,non-target
ATP11B,Th1,5.540375732814527e-05,non-target
ATP11C,Th1,5.540375732814527e-05,non-target
ATP12A,Th1,5.540375732814527e-05,non-target
ATP13A2,Th1,5.540375732814527e-05,non-target
ATP13A3,Th1,5.540375732814527e-05,non-target
ATP1A1,Th1,5.540375732814527e-05,in-trial
ATP1A3,Th1,5.540375732814527e-05,in-trial
ATP1A4,Th1,5.540375732814527e-05,in-trial
ATP1B1,Th1,5.540375732814527e-05,in-trial
ATP1B3,Th1,5.540375732814527e-05,in-trial
ATP23,Th1,5.540375732814527e-05,non-target
ATP2A2,Th1,5.540375732814527e-05,non-target
ATP2A3,Th1,5.540375732814527e-05,non-target
ATP2B1,Th1,5.540375732814527e-05,non-target
ATP2B4,Th1,5.540375732814527e-05,non-target
ATP5F1B,Th1,5.540375732814527e-05,non-target
ATP5F1C,Th1,5.540375732814527e-05,non-target
ATP5F1D,Th1,5.540375732814527e-05,non-target
ATP5F1E,Th1,5.540375732814527e-05,non-target
ATP5IF1,Th1,5.540375732814527e-05,non-target
ATP5MC1,Th1,5.540375732814527e-05,non-target
ATP5MC3,Th1,5.540375732814527e-05,non-target
ATP5ME,Th1,5.540375732814527e-05,non-target
ATP5MJ,Th1,5.540375732814527e-05,non-target
ATP5MK,Th1,5.540375732814527e-05,non-target
ATP5PB,Th1,5.540375732814527e-05,non-target
ATP5PF,Th1,5.540375732814527e-05,non-target
ATP6AP1,Th1,5.540375732814527e-05,non-target
ATP6V0A1,Th1,5.540375732814527e-05,non-target
ATP6V0A2,Th1,5.540375732814527e-05,non-target
ATP6V0A4,Th1,5.540375732814527e-05,non-target
ATP6V0C,Th1,5.540375732814527e-05,non-target
ATP6V0D1,Th1,5.540375732814527e-05,non-target
ATP6V0E1,Th1,5.540375732814527e-05,non-target
ATP6V0E2,Th1,5.540375732814527e-05,non-target
ATP6V1C1,Th1,5.540375732814527e-05,non-target
ATP6V1D,Th1,5.540375732814527e-05,non-target
ATP6V1E2,Th1,5.540375732814527e-05,non-target
ATP6V1F,Th1,5.540375732814527e-05,non-target
ATP6V1G1,Th1,5.540375732814527e-05,non-target
ATP6V1G3,Th1,5.540375732814527e-05,non-target
ATP7A,Th1,5.540375732814527e-05,non-target
ATP7B,Th1,5.540375732814527e-05,non-target
ATP8A1,Th1,5.540375732814527e-05,non-target
ATP8B1,Th1,5.540375732814527e-05,non-target
ATP8B2,Th1,5.540375732814527e-05,non-target
ATP8B3,Th1,5.540375732814527e-05,non-target
ATP8B4,Th1,5.540375732814527e-05,non-target
ATP9A,Th1,5.540375732814527e-05,non-target
ATP9B,Th1,5.540375732814527e-05,non-target
ATR,Th1,5.540375732814527e-05,in-trial
ATRIP,Th1,5.540375732814527e-05,non-target
ATRN,Th1,5.540375732814527e-05,non-target
ATRNL1,Th1,5.540375732814527e-05,non-target
ATRX,Th1,5.540375732814527e-05,non-target
ATXN1,Th1,5.540375732814527e-05,non-target
ATXN1L,Th1,5.540375732814527e-05,non-target
ATXN3,Th1,5.540375732814527e-05,non-target
ATXN7,Th1,5.540375732814527e-05,non-target
ATXN7L1,Th1,5.540375732814527e-05,non-target
AUH,Th1,0.1648509235860104,non-target
AUNIP,Th1,5.540375732814527e-05,non-target
AUP1,Th1,5.540375732814527e-05,non-target
AURKA,Th1,5.540375732814527e-05,in-trial
AURKAIP1,Th1,5.540375732814527e-05,non-target
AURKB,Th1,5.540375732814527e-05,in-trial
AUTS2,Th1,5.540375732814527e-05,non-target
AVEN,Th1,5.540375732814527e-05,non-target
AVIL,Th1,5.540375732814527e-05,non-target
AVL9,Th1,5.540375732814527e-05,non-target
AXIN1,Th1,5.540375732814527e-05,non-target
AXIN2,Th1,0.1644793616444921,non-target
AXL,Th1,5.540375732814527e-05,approved
AZIN2,Th1,5.540375732814527e-05,non-target
AZU1,Th1,5.540375732814527e-05,non-target
B2M,Th1,5.540375732814527e-05,non-target
B3GALNT1,Th1,5.540375732814527e-05,non-target
B3GALT2,Th1,5.540375732814527e-05,non-target
B3GALT4,Th1,5.540375732814527e-05,non-target
B3GAT1,Th1,0.8182935555474622,non-target
B3GNT2,Th1,5.540375732814527e-05,non-target
B3GNT3,Th1,5.540375732814527e-05,non-target
B3GNT5,Th1,5.540375732814527e-05,non-target
B3GNT8,Th1,5.540375732814527e-05,non-target
B3GNT9,Th1,5.540375732814527e-05,non-target
B4GALNT1,Th1,5.540375732814527e-05,non-target
B4GALNT4,Th1,5.540375732814527e-05,non-target
B4GALT2,Th1,5.540375732814527e-05,non-target
B4GALT4,Th1,5.540375732814527e-05,non-target
B4GALT5,Th1,5.540375732814527e-05,non-target
B4GALT6,Th1,0.0371170496126799,non-target
B9D1,Th1,5.540375732814527e-05,non-target
BABAM2,Th1,5.540375732814527e-05,non-target
BACE1,Th1,0.2873574074759424,non-target
BACE2,Th1,5.006494107747144,non-target
BACH1,Th1,5.540375732814527e-05,non-target
BACH2,Th1,5.540375732814527e-05,non-target
BAD,Th1,5.540375732814527e-05,non-target
BAG1,Th1,5.540375732814527e-05,non-target
BAG2,Th1,5.540375732814527e-05,non-target
BAG3,Th1,5.540375732814527e-05,non-target
BAHCC1,Th1,5.540375732814527e-05,non-target
BAHD1,Th1,5.540375732814527e-05,non-target
BAIAP2L1,Th1,5.540375732814527e-05,non-target
BAIAP3,Th1,5.540375732814527e-05,non-target
BAMBI,Th1,5.540375732814527e-05,non-target
BANF1,Th1,5.540375732814527e-05,non-target
BANK1,Th1,0.3486938697536994,non-target
BARX1,Th1,5.540375732814527e-05,non-target
BARX2,Th1,0.3539293748530746,non-target
BASP1,Th1,0.3559864783999453,non-target
BATF,Th1,5.540375732814527e-05,non-target
BATF2,Th1,5.540375732814527e-05,non-target
BATF3,Th1,5.540375732814527e-05,non-target
BAZ1A,Th1,5.540375732814527e-05,non-target
BAZ2B,Th1,5.540375732814527e-05,non-target
BBC3,Th1,5.540375732814527e-05,non-target
BBIP1,Th1,5.540375732814527e-05,non-target
BBLN,Th1,5.540375732814527e-05,non-target
BBS1,Th1,5.540375732814527e-05,non-target
BBS12,Th1,5.540375732814527e-05,non-target
BBS2,Th1,5.540375732814527e-05,non-target
BBS4,Th1,5.540375732814527e-05,non-target
BBS5,Th1,5.540375732814527e-05,non-target
BBS9,Th1,5.540375732814527e-05,non-target
BBX,Th1,5.540375732814527e-05,non-target
BCAN,Th1,5.540375732814527e-05,non-target
BCAP29,Th1,5.540375732814527e-05,non-target
BCAR1,Th1,5.540375732814527e-05,non-target
BCAR3,Th1,5.540375732814527e-05,non-target
BCAS2,Th1,5.540375732814527e-05,non-target
BCAS3,Th1,5.540375732814527e-05,non-target
BCAS4,Th1,5.540375732814527e-05,non-target
BCAT1,Th1,0.3920693969995946,non-target
BCAT2,Th1,5.540375732814527e-05,non-target
BCCIP,Th1,5.540375732814527e-05,non-target
BCKDHB,Th1,0.0806003863903736,non-target
BCKDK,Th1,5.540375732814527e-05,non-target
BCL11B,Th1,5.540375732814527e-05,non-target
BCL2,Th1,5.540375732814527e-05,approved
BCL2A1,Th1,5.540375732814527e-05,in-trial
BCL2L1,Th1,5.540375732814527e-05,in-trial
BCL2L10,Th1,5.540375732814527e-05,in-trial
BCL2L11,Th1,5.540375732814527e-05,non-target
BCL2L12,Th1,5.540375732814527e-05,non-target
BCL2L15,Th1,5.540375732814527e-05,non-target
BCL2L2,Th1,5.540375732814527e-05,in-trial
BCL3,Th1,0.0542414563170087,non-target
BCL6,Th1,5.540375732814527e-05,non-target
BCL6B,Th1,5.540375732814527e-05,non-target
BCL7A,Th1,5.540375732814527e-05,non-target
BCL7C,Th1,5.540375732814527e-05,non-target
BCL9L,Th1,5.540375732814527e-05,non-target
BCLAF3,Th1,5.540375732814527e-05,non-target
BCOR,Th1,5.540375732814527e-05,non-target
BCR,Th1,5.540375732814527e-05,approved
BCS1L,Th1,5.540375732814527e-05,non-target
BDH1,Th1,5.540375732814527e-05,non-target
BDH2,Th1,5.540375732814527e-05,non-target
BEGAIN,Th1,5.540375732814527e-05,non-target
BEND3,Th1,5.540375732814527e-05,non-target
BEND5,Th1,5.540375732814527e-05,non-target
BEND6,Th1,5.540375732814527e-05,non-target
BEST1,Th1,5.540375732814527e-05,non-target
BEX1,Th1,5.540375732814527e-05,non-target
BEX2,Th1,5.540375732814527e-05,non-target
BEX3,Th1,5.540375732814527e-05,non-target
BEX4,Th1,5.540375732814527e-05,non-target
BEX5,Th1,5.540375732814527e-05,non-target
BFSP1,Th1,5.540375732814527e-05,non-target
BFSP2,Th1,0.3857083728814202,non-target
BHLHE22,Th1,5.540375732814527e-05,non-target
BHLHE40,Th1,5.540375732814527e-05,non-target
BICC1,Th1,5.540375732814527e-05,non-target
BICD1,Th1,5.540375732814527e-05,non-target
BICD2,Th1,5.540375732814527e-05,non-target
BICDL2,Th1,5.540375732814527e-05,non-target
BICRAL,Th1,5.540375732814527e-05,non-target
BID,Th1,5.540375732814527e-05,non-target
BIN1,Th1,5.540375732814527e-05,non-target
BIN2,Th1,5.540375732814527e-05,non-target
BIN3,Th1,5.540375732814527e-05,non-target
BIRC2,Th1,5.540375732814527e-05,in-trial
BIRC3,Th1,5.540375732814527e-05,in-trial
BIRC5,Th1,5.540375732814527e-05,in-trial
BIVM,Th1,0.173506527339882,non-target
BLCAP,Th1,5.540375732814527e-05,non-target
BLM,Th1,5.540375732814527e-05,non-target
BLMH,Th1,5.540375732814527e-05,non-target
BLOC1S1,Th1,5.540375732814527e-05,non-target
BLOC1S3,Th1,5.540375732814527e-05,non-target
BLOC1S4,Th1,5.540375732814527e-05,non-target
BLVRA,Th1,5.540375732814527e-05,non-target
BLZF1,Th1,5.540375732814527e-05,non-target
BMERB1,Th1,5.540375732814527e-05,non-target
BMF,Th1,5.540375732814527e-05,non-target
BMI1,Th1,5.540375732814527e-05,non-target
BMP1,Th1,5.540375732814527e-05,non-target
BMP10,Th1,5.540375732814527e-05,in-trial
BMP2K,Th1,5.540375732814527e-05,non-target
BMP8A,Th1,5.540375732814527e-05,non-target
BMPR1B,Th1,5.540375732814527e-05,non-target
BMPR2,Th1,5.540375732814527e-05,non-target
BMS1,Th1,5.540375732814527e-05,non-target
SAMTOR,Th1,5.540375732814527e-05,non-target
BNIP1,Th1,5.540375732814527e-05,non-target
BNIP3L,Th1,5.540375732814527e-05,non-target
BOC,Th1,0.7752727489563261,non-target
BOD1,Th1,5.540375732814527e-05,non-target
BOD1L1,Th1,5.540375732814527e-05,non-target
BOK,Th1,5.540375732814527e-05,non-target
BOLA3,Th1,5.540375732814527e-05,non-target
BOLL,Th1,5.540375732814527e-05,non-target
BOP1,Th1,5.540375732814527e-05,non-target
BORCS5,Th1,5.540375732814527e-05,non-target
BORCS6,Th1,5.540375732814527e-05,non-target
BORCS7,Th1,5.540375732814527e-05,non-target
BORCS8,Th1,5.540375732814527e-05,non-target
BPGM,Th1,5.540375732814527e-05,non-target
BPHL,Th1,5.540375732814527e-05,non-target
BPNT1,Th1,5.540375732814527e-05,non-target
BPNT2,Th1,5.540375732814527e-05,non-target
BPTF,Th1,5.540375732814527e-05,non-target
BRCA1,Th1,5.540375732814527e-05,non-target
BRCA2,Th1,5.540375732814527e-05,non-target
BRD1,Th1,5.540375732814527e-05,non-target
BRD3,Th1,5.540375732814527e-05,in-trial
BRDT,Th1,5.540375732814527e-05,in-trial
BRI3,Th1,5.540375732814527e-05,non-target
BRI3BP,Th1,5.540375732814527e-05,non-target
BRINP2,Th1,5.540375732814527e-05,non-target
BRIX1,Th1,5.540375732814527e-05,non-target
BRMS1L,Th1,5.540375732814527e-05,non-target
BROX,Th1,5.540375732814527e-05,non-target
BRSK1,Th1,5.540375732814527e-05,non-target
BRWD1,Th1,5.540375732814527e-05,non-target
BRWD3,Th1,5.540375732814527e-05,non-target
BSDC1,Th1,5.540375732814527e-05,non-target
BSPRY,Th1,5.540375732814527e-05,non-target
BST1,Th1,5.540375732814527e-05,non-target
BST2,Th1,5.540375732814527e-05,non-target
BTBD1,Th1,5.540375732814527e-05,non-target
ABTB3,Th1,5.540375732814527e-05,non-target
BTBD19,Th1,5.540375732814527e-05,non-target
BTBD2,Th1,5.540375732814527e-05,non-target
BTBD3,Th1,5.540375732814527e-05,non-target
BTBD6,Th1,5.540375732814527e-05,non-target
BTBD7,Th1,5.540375732814527e-05,non-target
BTBD8,Th1,5.540375732814527e-05,non-target
BTBD9,Th1,5.540375732814527e-05,non-target
BTD,Th1,5.540375732814527e-05,non-target
BTF3,Th1,5.540375732814527e-05,non-target
BTF3L4,Th1,5.540375732814527e-05,non-target
BTG1,Th1,5.540375732814527e-05,non-target
BTG2,Th1,5.540375732814527e-05,non-target
BTG3,Th1,5.540375732814527e-05,non-target
BTG4,Th1,5.540375732814527e-05,non-target
BTK,Th1,5.540375732814527e-05,approved
BTLA,Th1,5.540375732814527e-05,non-target
BTN2A1,Th1,5.540375732814527e-05,non-target
BTN2A2,Th1,5.540375732814527e-05,non-target
BTN3A1,Th1,5.540375732814527e-05,non-target
BTN3A2,Th1,5.540375732814527e-05,non-target
BTN3A3,Th1,5.540375732814527e-05,non-target
BTRC,Th1,5.540375732814527e-05,non-target
BUB1,Th1,5.540375732814527e-05,non-target
BUB1B,Th1,5.540375732814527e-05,non-target
BUD23,Th1,5.540375732814527e-05,non-target
BUD31,Th1,5.540375732814527e-05,non-target
POPDC1,Th1,0.6808910530831841,non-target
BYSL,Th1,5.540375732814527e-05,non-target
BZW2,Th1,5.540375732814527e-05,non-target
C10orf105,Th1,5.540375732814527e-05,non-target
C10orf67,Th1,0.7282996917275333,non-target
C10orf95,Th1,5.540375732814527e-05,non-target
CFAP68,Th1,5.540375732814527e-05,non-target
C11orf21,Th1,5.540375732814527e-05,non-target
C11orf24,Th1,5.540375732814527e-05,non-target
CSTPP1,Th1,5.540375732814527e-05,non-target
C11orf68,Th1,5.540375732814527e-05,non-target
TOP6BL,Th1,5.540375732814527e-05,non-target
C11orf91,Th1,5.540375732814527e-05,non-target
FREY1,Th1,5.540375732814527e-05,non-target
C11orf96,Th1,5.540375732814527e-05,non-target
RLIG1,Th1,5.540375732814527e-05,non-target
REDIC1,Th1,5.540375732814527e-05,non-target
C12orf42,Th1,5.540375732814527e-05,non-target
C12orf43,Th1,5.540375732814527e-05,non-target
C12orf56,Th1,5.540375732814527e-05,non-target
C12orf57,Th1,5.540375732814527e-05,non-target
UQCC6,Th1,5.540375732814527e-05,non-target
C12orf75,Th1,5.540375732814527e-05,non-target
C14orf132,Th1,5.540375732814527e-05,non-target
PRMT2IP,Th1,5.540375732814527e-05,non-target
COXFA4L3,Th1,0.9408131193803786,non-target
C15orf61,Th1,5.540375732814527e-05,non-target
C16orf54,Th1,5.540375732814527e-05,non-target
CLMB,Th1,5.540375732814527e-05,non-target
C16orf86,Th1,5.540375732814527e-05,non-target
HDIP1,Th1,5.540375732814527e-05,non-target
C16orf95,Th1,5.540375732814527e-05,non-target
C17orf107,Th1,5.540375732814527e-05,non-target
C17orf113,Th1,5.540375732814527e-05,non-target
BACC1,Th1,5.540375732814527e-05,non-target
C17orf58,Th1,5.540375732814527e-05,non-target
C17orf75,Th1,5.540375732814527e-05,non-target
C17orf99,Th1,5.540375732814527e-05,non-target
ARK2N,Th1,5.540375732814527e-05,non-target
C18orf54,Th1,5.540375732814527e-05,non-target
C19orf25,Th1,5.540375732814527e-05,non-target
C19orf33,Th1,5.540375732814527e-05,non-target
C19orf38,Th1,5.540375732814527e-05,non-target
C19orf53,Th1,5.540375732814527e-05,non-target
ACTMAP,Th1,5.540375732814527e-05,non-target
C1D,Th1,5.540375732814527e-05,non-target
C1GALT1C1L,Th1,5.540375732814527e-05,non-target
C1QBP,Th1,5.540375732814527e-05,non-target
C1QL1,Th1,5.540375732814527e-05,non-target
C1QTNF1,Th1,5.540375732814527e-05,non-target
C1QTNF3,Th1,5.540375732814527e-05,non-target
C1QTNF6,Th1,5.540375732814527e-05,non-target
C1RL,Th1,5.540375732814527e-05,non-target
AIRIM,Th1,5.540375732814527e-05,non-target
C1orf115,Th1,5.540375732814527e-05,non-target
C1orf141,Th1,5.540375732814527e-05,non-target
C1orf162,Th1,1.1564930995974116,non-target
C1orf174,Th1,5.540375732814527e-05,non-target
CFAP276,Th1,5.540375732814527e-05,non-target
C1orf198,Th1,5.540375732814527e-05,non-target
C1orf21,Th1,5.540375732814527e-05,non-target
C1orf216,Th1,5.540375732814527e-05,non-target
C1orf35,Th1,5.540375732814527e-05,non-target
LTAP1,Th1,5.540375732814527e-05,non-target
C1orf53,Th1,5.540375732814527e-05,non-target
C1orf54,Th1,5.540375732814527e-05,non-target
C1orf74,Th1,5.540375732814527e-05,non-target
C20orf202,Th1,5.540375732814527e-05,non-target
C20orf204,Th1,5.540375732814527e-05,non-target
C21orf91,Th1,5.540375732814527e-05,non-target
C22orf15,Th1,5.540375732814527e-05,non-target
C22orf23,Th1,5.540375732814527e-05,non-target
C2CD2,Th1,5.540375732814527e-05,non-target
C2CD4D,Th1,5.540375732814527e-05,non-target
C2orf42,Th1,5.540375732814527e-05,non-target
C2orf66,Th1,5.540375732814527e-05,non-target
C2orf72,Th1,5.540375732814527e-05,non-target
C2orf81,Th1,5.540375732814527e-05,non-target
AKAP19,Th1,5.540375732814527e-05,non-target
C3,Th1,5.540375732814527e-05,in-trial
C3AR1,Th1,5.540375732814527e-05,non-target
CEP15,Th1,5.540375732814527e-05,non-target
C3orf18,Th1,5.540375732814527e-05,non-target
MISO1,Th1,5.540375732814527e-05,non-target
C3orf52,Th1,5.540375732814527e-05,non-target
C3orf80,Th1,5.540375732814527e-05,non-target
C4orf33,Th1,5.540375732814527e-05,non-target
C4orf46,Th1,5.540375732814527e-05,non-target
NICOL1,Th1,5.540375732814527e-05,non-target
C4orf50,Th1,5.540375732814527e-05,non-target
C5AR1,Th1,5.540375732814527e-05,approved
C5AR2,Th1,5.540375732814527e-05,non-target
C5orf15,Th1,5.540375732814527e-05,non-target
C5orf22,Th1,5.540375732814527e-05,non-target
C5orf24,Th1,5.540375732814527e-05,non-target
C5orf34,Th1,5.540375732814527e-05,non-target
CFAP90,Th1,5.540375732814527e-05,non-target
C6orf136,Th1,5.540375732814527e-05,non-target
C6orf141,Th1,5.540375732814527e-05,non-target
C6orf52,Th1,5.540375732814527e-05,non-target
C6orf89,Th1,5.540375732814527e-05,non-target
CHLSN,Th1,5.540375732814527e-05,non-target
C8G,Th1,5.540375732814527e-05,non-target
C8orf33,Th1,5.540375732814527e-05,non-target
CFAP95,Th1,1.243277921989681,non-target
C9orf40,Th1,5.540375732814527e-05,non-target
QNG1,Th1,5.540375732814527e-05,non-target
C9orf72,Th1,5.540375732814527e-05,non-target
CA10,Th1,5.540375732814527e-05,non-target
CA11,Th1,5.540375732814527e-05,non-target
CA12,Th1,5.540375732814527e-05,in-trial
CA13,Th1,5.540375732814527e-05,non-target
CA2,Th1,5.540375732814527e-05,in-trial
CA3,Th1,5.540375732814527e-05,non-target
CA5B,Th1,5.540375732814527e-05,non-target
CA6,Th1,5.540375732814527e-05,non-target
CA7,Th1,5.540375732814527e-05,non-target
CAB39L,Th1,5.540375732814527e-05,non-target
CABIN1,Th1,5.540375732814527e-05,non-target
CABLES1,Th1,0.4401721084613957,non-target
CABLES2,Th1,5.540375732814527e-05,non-target
CABP4,Th1,5.540375732814527e-05,non-target
CABP7,Th1,5.540375732814527e-05,non-target
CABYR,Th1,1.3805940221115651,non-target
CACFD1,Th1,5.540375732814527e-05,non-target
CACHD1,Th1,5.540375732814527e-05,non-target
CACNA1C,Th1,5.540375732814527e-05,in-trial
CACNA1D,Th1,5.620360783235675,in-trial
CACNA1H,Th1,5.540375732814527e-05,in-trial
CACNA1I,Th1,5.540375732814527e-05,in-trial
CACNA2D2,Th1,5.540375732814527e-05,in-trial
CACNA2D4,Th1,5.540375732814527e-05,in-trial
CACNB2,Th1,5.540375732814527e-05,in-trial
CACNB3,Th1,5.540375732814527e-05,in-trial
CACNG3,Th1,5.540375732814527e-05,in-trial
CACNG4,Th1,5.540375732814527e-05,in-trial
CAD,Th1,5.540375732814527e-05,non-target
CADM1,Th1,0.2485318698097083,non-target
CADM4,Th1,5.540375732814527e-05,non-target
CALCB,Th1,5.540375732814527e-05,non-target
CALCOCO1,Th1,5.540375732814527e-05,non-target
CALCOCO2,Th1,5.540375732814527e-05,non-target
CALCRL,Th1,5.540375732814527e-05,non-target
CALD1,Th1,0.0542414563170087,non-target
CALHM1,Th1,5.540375732814527e-05,non-target
CALHM2,Th1,5.540375732814527e-05,non-target
CALHM3,Th1,5.540375732814527e-05,non-target
CALHM6,Th1,5.540375732814527e-05,non-target
CALM1,Th1,5.540375732814527e-05,non-target
CALM2,Th1,5.540375732814527e-05,non-target
CALM3,Th1,5.540375732814527e-05,non-target
CALR,Th1,5.540375732814527e-05,non-target
CALU,Th1,5.540375732814527e-05,non-target
CAMK1,Th1,0.3559864783999453,non-target
CAMK1D,Th1,0.3283713172694744,non-target
CAMK1G,Th1,5.540375732814527e-05,non-target
CAMK2D,Th1,1.4331562442174166,non-target
CAMK2G,Th1,5.540375732814527e-05,non-target
CAMK2N1,Th1,5.540375732814527e-05,non-target
CAMK2N2,Th1,5.540375732814527e-05,non-target
CAMK4,Th1,0.4699322496827888,non-target
CAMKK1,Th1,5.540375732814527e-05,non-target
CAMKV,Th1,5.540375732814527e-05,non-target
CAMLG,Th1,5.540375732814527e-05,non-target
CAMSAP2,Th1,5.540375732814527e-05,non-target
CAMTA1,Th1,5.540375732814527e-05,non-target
CAMTA2,Th1,5.540375732814527e-05,non-target
CAND1,Th1,5.540375732814527e-05,non-target
CANX,Th1,5.540375732814527e-05,non-target
CAP1,Th1,5.540375732814527e-05,non-target
